table,portal_id,content_type,record_id,source_path,field,old_value_sample,new_value_sample,repair_type,confidence,reason,applied
career_prompts,career,prompt,career-prompt-handling-rejection,content-source/_normalized\career\prompts\career-prompt-handling-rejection.json,slug,,career-prompt-handling-rejection,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-handling-rejection,content-source/_normalized\career\prompts\career-prompt-handling-rejection.json,title_en,,Handling Rejection,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-handling-rejection,content-source/_normalized\career\prompts\career-prompt-handling-rejection.json,data.prompt_text_ar,,تلقيت رسالة رفض بعد إجراء مقابلة لوظيفة كنت مهتماً,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-interview-prep-star,content-source/_normalized\career\prompts\career-prompt-interview-prep-star.json,slug,,career-prompt-interview-prep-star,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-interview-prep-star,content-source/_normalized\career\prompts\career-prompt-interview-prep-star.json,title_en,,Interview Prep Star,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-interview-prep-star,content-source/_normalized\career\prompts\career-prompt-interview-prep-star.json,data.prompt_text_ar,,أنا أستعد لمقابلة لوظيفة [اسم الوظيفة]. يرجى تزويد,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-interview-prep,content-source/_normalized\career\prompts\career-prompt-interview-prep.json,slug,,career-prompt-interview-prep,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-interview-prep,content-source/_normalized\career\prompts\career-prompt-interview-prep.json,data.prompt_text_ar,,اطرح علي أسئلة مقابلة شائعة لوظيفة [المسمى الوظيفي,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-job-search-keywords,content-source/_normalized\career\prompts\career-prompt-job-search-keywords.json,slug,,career-prompt-job-search-keywords,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-job-search-keywords,content-source/_normalized\career\prompts\career-prompt-job-search-keywords.json,title_en,,Job Search Keywords,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-job-search-keywords,content-source/_normalized\career\prompts\career-prompt-job-search-keywords.json,data.prompt_text_ar,,استخرج أهم الكلمات المفتاحية والمهارات من هذا الوص,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-linkedin-summary-2,content-source/_normalized\career\prompts\career-prompt-linkedin-summary-2.json,slug,,career-prompt-linkedin-summary-2,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-linkedin-summary-2,content-source/_normalized\career\prompts\career-prompt-linkedin-summary-2.json,data.prompt_text_ar,,اكتب ملخص احترافي لملفي الشخصي على لينكد إن بناءً ,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-linkedin-summary,content-source/_normalized\career\prompts\career-prompt-linkedin-summary.json,slug,,career-prompt-linkedin-summary,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-linkedin-summary,content-source/_normalized\career\prompts\career-prompt-linkedin-summary.json,title_en,,Linkedin Summary,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-linkedin-summary,content-source/_normalized\career\prompts\career-prompt-linkedin-summary.json,data.prompt_text_ar,,اكتب ملخصاً جذاباً لحسابي على لينكد إن بناءً على ا,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-mock-interview-simulation,content-source/_normalized\career\prompts\career-prompt-mock-interview-simulation.json,slug,,career-prompt-mock-interview-simulation,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-mock-interview-simulation,content-source/_normalized\career\prompts\career-prompt-mock-interview-simulation.json,title_en,,Mock Interview Simulation,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-mock-interview-simulation,content-source/_normalized\career\prompts\career-prompt-mock-interview-simulation.json,data.prompt_text_ar,,أريدك أن تلعب دور مسؤول توظيف يجري مقابلة معي لوظي,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-networking-message,content-source/_normalized\career\prompts\career-prompt-networking-message.json,slug,,career-prompt-networking-message,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-networking-message,content-source/_normalized\career\prompts\career-prompt-networking-message.json,title_en,,Networking Message,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-networking-message,content-source/_normalized\career\prompts\career-prompt-networking-message.json,data.prompt_text_ar,,أريد التواصل مع [اسم الشخص أو المسمى الوظيفي] الذي,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-networking-msg,content-source/_normalized\career\prompts\career-prompt-networking-msg.json,slug,,career-prompt-networking-msg,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-networking-msg,content-source/_normalized\career\prompts\career-prompt-networking-msg.json,data.prompt_text_ar,,اكتب رسالة تواصل احترافية لإرسالها لشخص يعمل في شر,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-portfolio-ideas-2,content-source/_normalized\career\prompts\career-prompt-portfolio-ideas-2.json,slug,,career-prompt-portfolio-ideas-2,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-portfolio-ideas-2,content-source/_normalized\career\prompts\career-prompt-portfolio-ideas-2.json,data.prompt_text_ar,,اقترح علي أفكار مشاريع أضيفها لمعرض أعمالي في مجال,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-portfolio-ideas,content-source/_normalized\career\prompts\career-prompt-portfolio-ideas.json,slug,,career-prompt-portfolio-ideas,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-portfolio-ideas,content-source/_normalized\career\prompts\career-prompt-portfolio-ideas.json,title_en,,Portfolio Ideas,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-portfolio-ideas,content-source/_normalized\career\prompts\career-prompt-portfolio-ideas.json,data.prompt_text_ar,,أعمل في مجال [مجالك] وأرغب في بناء معرض أعمال (بور,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-remote-work-readiness,content-source/_normalized\career\prompts\career-prompt-remote-work-readiness.json,slug,,career-prompt-remote-work-readiness,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-remote-work-readiness,content-source/_normalized\career\prompts\career-prompt-remote-work-readiness.json,title_en,,Remote Work Readiness,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-remote-work-readiness,content-source/_normalized\career\prompts\career-prompt-remote-work-readiness.json,data.prompt_text_ar,,أرغب في التقدم لوظيفة عن بعد بالكامل. ما هي أهم ال,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-resignation-letter,content-source/_normalized\career\prompts\career-prompt-resignation-letter.json,slug,,career-prompt-resignation-letter,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-resignation-letter,content-source/_normalized\career\prompts\career-prompt-resignation-letter.json,title_en,,Resignation Letter,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-resignation-letter,content-source/_normalized\career\prompts\career-prompt-resignation-letter.json,data.prompt_text_ar,,أحتاج إلى كتابة خطاب استقالة رسمي لمديري في شركة [,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-salary-negotiation-script,content-source/_normalized\career\prompts\career-prompt-salary-negotiation-script.json,slug,,career-prompt-salary-negotiation-script,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-salary-negotiation-script,content-source/_normalized\career\prompts\career-prompt-salary-negotiation-script.json,title_en,,Salary Negotiation Script,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-salary-negotiation-script,content-source/_normalized\career\prompts\career-prompt-salary-negotiation-script.json,data.prompt_text_ar,,تلقيت عرض عمل بوظيفة [اسم الوظيفة] براتب [الراتب ا,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-salary-negotiation,content-source/_normalized\career\prompts\career-prompt-salary-negotiation.json,slug,,career-prompt-salary-negotiation,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-salary-negotiation,content-source/_normalized\career\prompts\career-prompt-salary-negotiation.json,data.prompt_text_ar,,كيف أفاوض على راتب أعلى لوظيفة [المسمى الوظيفي]؟ أ,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-skill-gap-analysis,content-source/_normalized\career\prompts\career-prompt-skill-gap-analysis.json,slug,,career-prompt-skill-gap-analysis,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-skill-gap-analysis,content-source/_normalized\career\prompts\career-prompt-skill-gap-analysis.json,title_en,,Skill Gap Analysis,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_prompts,career,prompt,career-prompt-skill-gap-analysis,content-source/_normalized\career\prompts\career-prompt-skill-gap-analysis.json,data.prompt_text_ar,,هدفي المهني هو الوصول إلى منصب [المنصب المستهدف]. ,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-skills-gap,content-source/_normalized\career\prompts\career-prompt-skills-gap.json,slug,,career-prompt-skills-gap,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-skills-gap,content-source/_normalized\career\prompts\career-prompt-skills-gap.json,data.prompt_text_ar,,قارن بين مهاراتي الحالية ومتطلبات وظيفة [المسمى ال,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_prompts,career,prompt,career-prompt-star-answer,content-source/_normalized\career\prompts\career-prompt-star-answer.json,slug,,career-prompt-star-answer,slug_filled,high,Filled slug from id,yes
career_prompts,career,prompt,career-prompt-star-answer,content-source/_normalized\career\prompts\career-prompt-star-answer.json,data.prompt_text_ar,,ساعدني في صياغة إجابة بطريقة STAR لموقف واجهت فيه ,data_key_migrated,high,Migrated prompt_text to prompt_text_ar without removing old,yes
career_resources,career,resource,career-resource-behance,content-source/_normalized\career\resources\career-resource-behance.json,slug,,career-resource-behance,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-behance,content-source/_normalized\career\resources\career-resource-behance.json,title_en,,Behance,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-career-advice,content-source/_normalized\career\resources\career-resource-career-advice.json,slug,,career-resource-career-advice,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-coursera,content-source/_normalized\career\resources\career-resource-coursera.json,slug,,career-resource-coursera,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-coursera,content-source/_normalized\career\resources\career-resource-coursera.json,title_en,,Coursera,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-cover-letter-examples,content-source/_normalized\career\resources\career-resource-cover-letter-examples.json,slug,,career-resource-cover-letter-examples,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-cv-templates,content-source/_normalized\career\resources\career-resource-cv-templates.json,slug,,career-resource-cv-templates,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-edx,content-source/_normalized\career\resources\career-resource-edx.json,slug,,career-resource-edx,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-edx,content-source/_normalized\career\resources\career-resource-edx.json,title_en,,Edx,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-github,content-source/_normalized\career\resources\career-resource-github.json,slug,,career-resource-github,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-github,content-source/_normalized\career\resources\career-resource-github.json,title_en,,Github,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-glassdoor,content-source/_normalized\career\resources\career-resource-glassdoor.json,slug,,career-resource-glassdoor,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-glassdoor,content-source/_normalized\career\resources\career-resource-glassdoor.json,title_en,,Glassdoor,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-harvard-career-services,content-source/_normalized\career\resources\career-resource-harvard-career-services.json,slug,,career-resource-harvard-career-services,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-harvard-career-services,content-source/_normalized\career\resources\career-resource-harvard-career-services.json,title_en,,Harvard Services,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-hunter-io,content-source/_normalized\career\resources\career-resource-hunter-io.json,slug,,career-resource-hunter-io,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-hunter-io,content-source/_normalized\career\resources\career-resource-hunter-io.json,title_en,,Hunter Io,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-indeed,content-source/_normalized\career\resources\career-resource-indeed.json,slug,,career-resource-indeed,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-indeed,content-source/_normalized\career\resources\career-resource-indeed.json,title_en,,Indeed,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-interview-query,content-source/_normalized\career\resources\career-resource-interview-query.json,slug,,career-resource-interview-query,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-interview-query,content-source/_normalized\career\resources\career-resource-interview-query.json,title_en,,Interview Query,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-interview-questions,content-source/_normalized\career\resources\career-resource-interview-questions.json,slug,,career-resource-interview-questions,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-job-boards,content-source/_normalized\career\resources\career-resource-job-boards.json,slug,,career-resource-job-boards,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-jobscan,content-source/_normalized\career\resources\career-resource-jobscan.json,slug,,career-resource-jobscan,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-jobscan,content-source/_normalized\career\resources\career-resource-jobscan.json,title_en,,Jobscan,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-linkedin-guide,content-source/_normalized\career\resources\career-resource-linkedin-guide.json,slug,,career-resource-linkedin-guide,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-linkedin-learning,content-source/_normalized\career\resources\career-resource-linkedin-learning.json,slug,,career-resource-linkedin-learning,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-linkedin-learning,content-source/_normalized\career\resources\career-resource-linkedin-learning.json,title_en,,Linkedin Learning,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-meetup,content-source/_normalized\career\resources\career-resource-meetup.json,slug,,career-resource-meetup,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-meetup,content-source/_normalized\career\resources\career-resource-meetup.json,title_en,,Meetup,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-my-interview-practice,content-source/_normalized\career\resources\career-resource-my-interview-practice.json,slug,,career-resource-my-interview-practice,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-my-interview-practice,content-source/_normalized\career\resources\career-resource-my-interview-practice.json,title_en,,My Interview Practice,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-novoresume,content-source/_normalized\career\resources\career-resource-novoresume.json,slug,,career-resource-novoresume,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-novoresume,content-source/_normalized\career\resources\career-resource-novoresume.json,title_en,,Novoresume,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-payscale,content-source/_normalized\career\resources\career-resource-payscale.json,slug,,career-resource-payscale,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-payscale,content-source/_normalized\career\resources\career-resource-payscale.json,title_en,,Payscale,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-portfolio-builder,content-source/_normalized\career\resources\career-resource-portfolio-builder.json,slug,,career-resource-portfolio-builder,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-pramp,content-source/_normalized\career\resources\career-resource-pramp.json,slug,,career-resource-pramp,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-pramp,content-source/_normalized\career\resources\career-resource-pramp.json,title_en,,Pramp,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-remote-jobs,content-source/_normalized\career\resources\career-resource-remote-jobs.json,slug,,career-resource-remote-jobs,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-remote-ok,content-source/_normalized\career\resources\career-resource-remote-ok.json,slug,,career-resource-remote-ok,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-remote-ok,content-source/_normalized\career\resources\career-resource-remote-ok.json,title_en,,Remote Ok,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-salary-calculator,content-source/_normalized\career\resources\career-resource-salary-calculator.json,slug,,career-resource-salary-calculator,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-skills-courses,content-source/_normalized\career\resources\career-resource-skills-courses.json,slug,,career-resource-skills-courses,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-the-muse,content-source/_normalized\career\resources\career-resource-the-muse.json,slug,,career-resource-the-muse,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-the-muse,content-source/_normalized\career\resources\career-resource-the-muse.json,title_en,,The Muse,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-upwork,content-source/_normalized\career\resources\career-resource-upwork.json,slug,,career-resource-upwork,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-upwork,content-source/_normalized\career\resources\career-resource-upwork.json,title_en,,Upwork,title_en_generated,high,Generated English title from slug with acronym handling,yes
career_resources,career,resource,career-resource-zety,content-source/_normalized\career\resources\career-resource-zety.json,slug,,career-resource-zety,slug_filled,high,Filled slug from id,yes
career_resources,career,resource,career-resource-zety,content-source/_normalized\career\resources\career-resource-zety.json,title_en,,Zety,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-adaptive-generation,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-adaptive-generation.json,slug,,digital-exams-glossary-adaptive-generation,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-adaptive-generation,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-adaptive-generation.json,title_en,,Adaptive Generation,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-adaptive-generation,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-adaptive-generation.json,data.definition_ar,,استخدام أدوات الذكاء الاصطناعي لتوليد أسئلة تتكيف ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-certainty-assessment,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-certainty-assessment.json,slug,,digital-exams-glossary-certainty-assessment,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-certainty-assessment,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-certainty-assessment.json,title_en,,Certainty Assessment,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-certainty-assessment,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-certainty-assessment.json,data.definition_ar,,تحديد مستوى التأكد من الإجابة أثناء الحل لتسهيل قر,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-cognitive-reframing,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-cognitive-reframing.json,slug,,digital-exams-glossary-cognitive-reframing,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-cognitive-reframing,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-cognitive-reframing.json,title_en,,Cognitive Reframing,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-cognitive-reframing,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-cognitive-reframing.json,data.definition_ar,,تغيير النظرة السلبية للاختبار أو السؤال إلى تحدٍ إ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-confidence-calibration,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-confidence-calibration.json,slug,,digital-exams-glossary-confidence-calibration,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-confidence-calibration,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-confidence-calibration.json,title_en,,Confidence Calibration,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-confidence-calibration,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-confidence-calibration.json,data.definition_ar,,القدرة على التقييم الدقيق لمدى صحة الإجابة التي تم,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-deep-breathing,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-deep-breathing.json,slug,,digital-exams-glossary-deep-breathing,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-deep-breathing,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-deep-breathing.json,title_en,,Deep Breathing,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-deep-breathing,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-deep-breathing.json,data.definition_ar,,تقنية استرخاء للسيطرة على التوتر أثناء الاختبار من,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-distractors,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-distractors.json,slug,,digital-exams-glossary-distractors,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-distractors,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-distractors.json,title_en,,Distractors,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-distractors,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-distractors.json,data.definition_ar,,خيارات إجابة مصممة لتكون جذابة أو تبدو صحيحة للإيق,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-double-checking,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-double-checking.json,slug,,digital-exams-glossary-double-checking,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-double-checking,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-double-checking.json,title_en,,Double Checking,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-double-checking,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-double-checking.json,data.definition_ar,,التحقق من الإجابة مرة أخرى بطريقة مختلفة للتأكد من,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-educated-guess,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-educated-guess.json,slug,,digital-exams-glossary-educated-guess,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-educated-guess,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-educated-guess.json,title_en,,Educated Guess,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-educated-guess,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-educated-guess.json,data.definition_ar,,استنتاج الإجابة الأقرب للصحة بناءً على المعرفة الس,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-elimination-strategy,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-elimination-strategy.json,slug,,digital-exams-glossary-elimination-strategy,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-elimination-strategy,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-elimination-strategy.json,title_en,,Elimination Strategy,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-elimination-strategy,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-elimination-strategy.json,data.definition_ar,,تقنية لحل أسئلة الاختيار من متعدد تعتمد على حذف ال,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-environmental-readiness,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-environmental-readiness.json,slug,,digital-exams-glossary-environmental-readiness,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-environmental-readiness,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-environmental-readiness.json,title_en,,Environmental Readiness,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-environmental-readiness,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-environmental-readiness.json,data.definition_ar,,إعداد بيئة هادئة ومناسبة لتقديم الاختبار وتجنب الم,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-exam-simulation,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-exam-simulation.json,slug,,digital-exams-glossary-exam-simulation,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-exam-simulation,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-exam-simulation.json,title_en,,Exam Simulation,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-exam-simulation,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-exam-simulation.json,data.definition_ar,,تطبيق نفس الظروف النفسية والجسدية والزمنية للاختبا,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-gap-analysis,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-gap-analysis.json,slug,,digital-exams-glossary-gap-analysis,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-gap-analysis,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-gap-analysis.json,title_en,,Gap Analysis,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-gap-analysis,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-gap-analysis.json,data.definition_ar,,تحديد المواضيع الدقيقة التي سببت فقدان الدرجات للت,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
